draw_id,play,tier,pattern,numbers,note,winners,value
01099,d3,Giải Đặc biệt,,596 290,,34,1000000
01099,d3,Giải Nhất,,317 924 263 128,,108,350000
01099,d3,Giải Nhì,,401 559 767 804 924 957,,85,210000
01099,d3,Giải Ba,,862 493 169 653 534 492 758 762,,113,100000
01099,d6,Giải Đặc biệt,,596 290 290 596,,0,1000000000
01099,d6,Giải Nhất,,317 924 263 128,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,40000000
01099,d6,Giải Nhì,,401 559 767 804 924 957,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
01099,d6,Giải Ba,,862 493 169 653 534 492 758 762,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,5000000
01099,d6,Giải tư,,596 290 317 924 263 128 401 559 767 804 924 957 862 493 169 653 534 492 758 762,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,30,1000000
01099,d6,Giải năm,,596 290,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,559,150000
01099,d6,Giải sáu,,317 924 263 128 401 559 767 804 924 957 862 493 169 653 534 492 758 762,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3904,40000
01098,d3,Giải Đặc biệt,,076 648,,24,1000000
01098,d3,Giải Nhất,,945 570 627 387,,53,350000
01098,d3,Giải Nhì,,322 843 496 981 892 617,,86,210000
01098,d3,Giải Ba,,337 129 323 911 611 943 110 636,,170,100000
01098,d6,Giải Đặc biệt,,076 648 648 076,,0,1000000000
01098,d6,Giải Nhất,,945 570 627 387,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,40000000
01098,d6,Giải Nhì,,322 843 496 981 892 617,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
01098,d6,Giải Ba,,337 129 323 911 611 943 110 636,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,8,5000000
01098,d6,Giải tư,,076 648 945 570 627 387 322 843 496 981 892 617 337 129 323 911 611 943 110 636,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,23,1000000
01098,d6,Giải năm,,076 648,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,340,150000
01098,d6,Giải sáu,,945 570 627 387 322 843 496 981 892 617 337 129 323 911 611 943 110 636,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3458,40000
01097,d3,Giải Đặc biệt,,320 508,,17,1000000
01097,d3,Giải Nhất,,501 662 571 920,,42,350000
01097,d3,Giải Nhì,,059 510 177 653 259 695,,63,210000
01097,d3,Giải Ba,,876 906 305 485 116 889 210 610,,124,100000
01097,d6,Giải Đặc biệt,,320 508 508 320,,0,1000000000
01097,d6,Giải Nhất,,501 662 571 920,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,40000000
01097,d6,Giải Nhì,,059 510 177 653 259 695,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
01097,d6,Giải Ba,,876 906 305 485 116 889 210 610,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,6,5000000
01097,d6,Giải tư,,320 508 501 662 571 920 059 510 177 653 259 695 876 906 305 485 116 889 210 610,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,33,1000000
01097,d6,Giải năm,,320 508,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,296,150000
01097,d6,Giải sáu,,501 662 571 920 059 510 177 653 259 695 876 906 305 485 116 889 210 610,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3253,40000
01096,d3,Giải Đặc biệt,,196 438,,38,1000000
01096,d3,Giải Nhất,,534 772 379 332,,123,350000
01096,d3,Giải Nhì,,813 659 498 848 183 624,,78,210000
01096,d3,Giải Ba,,374 872 367 249 782 898 906 536,,142,100000
01096,d6,Giải Đặc biệt,,196 438 438 196,,0,1000000000
01096,d6,Giải Nhất,,534 772 379 332,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,3,40000000
01096,d6,Giải Nhì,,813 659 498 848 183 624,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,5,10000000
01096,d6,Giải Ba,,374 872 367 249 782 898 906 536,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,6,5000000
01096,d6,Giải tư,,196 438 534 772 379 332 813 659 498 848 183 624 374 872 367 249 782 898 906 536,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,49,1000000
01096,d6,Giải năm,,196 438,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,582,150000
01096,d6,Giải sáu,,534 772 379 332 813 659 498 848 183 624 374 872 367 249 782 898 906 536,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4761,40000
01095,d3,Giải Đặc biệt,,468 520,,75,1000000
01095,d3,Giải Nhất,,476 969 623 027,,53,350000
01095,d3,Giải Nhì,,600 377 913 044 539 907,,161,210000
01095,d3,Giải Ba,,991 018 336 830 234 995 055 298,,93,100000
01095,d6,Giải Đặc biệt,,468 520 520 468,,0,1000000000
01095,d6,Giải Nhất,,476 969 623 027,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,40000000
01095,d6,Giải Nhì,,600 377 913 044 539 907,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
01095,d6,Giải Ba,,991 018 336 830 234 995 055 298,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,5000000
